mesa_hasta,votacion,mesa_desde,dne_distri,vot_parcodigo,total,id,dne_seccio,the_geom,cartodb_id,created_at,updated_at
3891,VotosCandidaturaMesasDNacionales,3882,1,506,55,2424,9,,2424,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3901,VotosCandidaturaMesasDNacionales,3892,1,187,85,2425,9,,2425,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3901,VotosCandidaturaMesasDNacionales,3892,1,501,610,2426,9,,2426,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3901,VotosCandidaturaMesasDNacionales,3892,1,502,718,2427,9,,2427,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3901,VotosCandidaturaMesasDNacionales,3892,1,503,891,2428,9,,2428,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3901,VotosCandidaturaMesasDNacionales,3892,1,505,157,2429,9,,2429,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3901,VotosCandidaturaMesasDNacionales,3892,1,506,50,2430,9,,2430,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3908,VotosCandidaturaMesasDNacionales,3902,1,187,66,2431,9,,2431,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3908,VotosCandidaturaMesasDNacionales,3902,1,501,449,2432,9,,2432,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3908,VotosCandidaturaMesasDNacionales,3902,1,502,571,2433,9,,2433,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3908,VotosCandidaturaMesasDNacionales,3902,1,503,593,2434,9,,2434,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3908,VotosCandidaturaMesasDNacionales,3902,1,505,107,2435,9,,2435,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3908,VotosCandidaturaMesasDNacionales,3902,1,506,21,2436,9,,2436,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3916,VotosCandidaturaMesasDNacionales,3909,1,187,79,2437,9,,2437,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3916,VotosCandidaturaMesasDNacionales,3909,1,501,549,2438,9,,2438,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3916,VotosCandidaturaMesasDNacionales,3909,1,502,595,2439,9,,2439,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3916,VotosCandidaturaMesasDNacionales,3909,1,503,682,2440,9,,2440,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3916,VotosCandidaturaMesasDNacionales,3909,1,505,130,2441,9,,2441,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3916,VotosCandidaturaMesasDNacionales,3909,1,506,44,2442,9,,2442,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3965,VotosCandidaturaMesasDNacionales,3960,1,187,53,2443,9,,2443,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3965,VotosCandidaturaMesasDNacionales,3960,1,501,387,2444,9,,2444,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3965,VotosCandidaturaMesasDNacionales,3960,1,502,418,2445,9,,2445,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3965,VotosCandidaturaMesasDNacionales,3960,1,503,526,2446,9,,2446,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3965,VotosCandidaturaMesasDNacionales,3960,1,505,94,2447,9,,2447,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3965,VotosCandidaturaMesasDNacionales,3960,1,506,35,2448,9,,2448,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3937,VotosCandidaturaMesasDNacionales,3931,1,187,56,2449,9,,2449,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3937,VotosCandidaturaMesasDNacionales,3931,1,501,450,2450,9,,2450,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3937,VotosCandidaturaMesasDNacionales,3931,1,502,471,2451,9,,2451,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3937,VotosCandidaturaMesasDNacionales,3931,1,503,639,2452,9,,2452,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3937,VotosCandidaturaMesasDNacionales,3931,1,505,105,2453,9,,2453,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3937,VotosCandidaturaMesasDNacionales,3931,1,506,25,2454,9,,2454,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3943,VotosCandidaturaMesasDNacionales,3938,1,187,58,2455,9,,2455,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3943,VotosCandidaturaMesasDNacionales,3938,1,501,409,2456,9,,2456,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3943,VotosCandidaturaMesasDNacionales,3938,1,502,406,2457,9,,2457,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3943,VotosCandidaturaMesasDNacionales,3938,1,503,520,2458,9,,2458,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3943,VotosCandidaturaMesasDNacionales,3938,1,505,92,2459,9,,2459,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3943,VotosCandidaturaMesasDNacionales,3938,1,506,26,2460,9,,2460,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3950,VotosCandidaturaMesasDNacionales,3944,1,187,67,2461,9,,2461,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3950,VotosCandidaturaMesasDNacionales,3944,1,501,445,2462,9,,2462,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3950,VotosCandidaturaMesasDNacionales,3944,1,502,485,2463,9,,2463,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3950,VotosCandidaturaMesasDNacionales,3944,1,503,583,2464,9,,2464,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3950,VotosCandidaturaMesasDNacionales,3944,1,505,116,2465,9,,2465,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3950,VotosCandidaturaMesasDNacionales,3944,1,506,46,2466,9,,2466,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3959,VotosCandidaturaMesasDNacionales,3951,1,187,78,2467,9,,2467,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3959,VotosCandidaturaMesasDNacionales,3951,1,501,628,2468,9,,2468,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3959,VotosCandidaturaMesasDNacionales,3951,1,502,595,2469,9,,2469,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3959,VotosCandidaturaMesasDNacionales,3951,1,503,813,2470,9,,2470,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3959,VotosCandidaturaMesasDNacionales,3951,1,505,137,2471,9,,2471,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3959,VotosCandidaturaMesasDNacionales,3951,1,506,37,2472,9,,2472,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3974,VotosCandidaturaMesasDNacionales,3966,1,187,84,2473,9,,2473,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3974,VotosCandidaturaMesasDNacionales,3966,1,501,704,2474,9,,2474,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3974,VotosCandidaturaMesasDNacionales,3966,1,502,531,2475,9,,2475,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3974,VotosCandidaturaMesasDNacionales,3966,1,503,797,2476,9,,2476,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3974,VotosCandidaturaMesasDNacionales,3966,1,505,135,2477,9,,2477,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3974,VotosCandidaturaMesasDNacionales,3966,1,506,46,2478,9,,2478,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4003,VotosCandidaturaMesasDNacionales,4000,1,187,25,2479,9,,2479,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4003,VotosCandidaturaMesasDNacionales,4000,1,501,330,2480,9,,2480,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4003,VotosCandidaturaMesasDNacionales,4000,1,502,226,2481,9,,2481,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4003,VotosCandidaturaMesasDNacionales,4000,1,503,345,2482,9,,2482,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4003,VotosCandidaturaMesasDNacionales,4000,1,505,65,2483,9,,2483,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4003,VotosCandidaturaMesasDNacionales,4000,1,506,18,2484,9,,2484,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3984,VotosCandidaturaMesasDNacionales,3975,1,187,71,2485,9,,2485,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3984,VotosCandidaturaMesasDNacionales,3975,1,501,707,2486,9,,2486,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3984,VotosCandidaturaMesasDNacionales,3975,1,502,589,2487,9,,2487,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3984,VotosCandidaturaMesasDNacionales,3975,1,503,855,2488,9,,2488,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3984,VotosCandidaturaMesasDNacionales,3975,1,505,172,2489,9,,2489,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3984,VotosCandidaturaMesasDNacionales,3975,1,506,44,2490,9,,2490,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3999,VotosCandidaturaMesasDNacionales,3985,1,187,115,2491,9,,2491,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3999,VotosCandidaturaMesasDNacionales,3985,1,501,1135,2492,9,,2492,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3999,VotosCandidaturaMesasDNacionales,3985,1,502,861,2493,9,,2493,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3999,VotosCandidaturaMesasDNacionales,3985,1,503,1379,2494,9,,2494,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3999,VotosCandidaturaMesasDNacionales,3985,1,505,202,2495,9,,2495,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
3999,VotosCandidaturaMesasDNacionales,3985,1,506,65,2496,9,,2496,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4066,VotosCandidaturaMesasDNacionales,4062,1,187,58,2497,9,,2497,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4066,VotosCandidaturaMesasDNacionales,4062,1,501,289,2498,9,,2498,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4066,VotosCandidaturaMesasDNacionales,4062,1,502,392,2499,9,,2499,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4066,VotosCandidaturaMesasDNacionales,4062,1,503,469,2500,9,,2500,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4066,VotosCandidaturaMesasDNacionales,4062,1,505,60,2501,9,,2501,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4066,VotosCandidaturaMesasDNacionales,4062,1,506,31,2502,9,,2502,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4013,VotosCandidaturaMesasDNacionales,4004,1,187,78,2503,9,,2503,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4013,VotosCandidaturaMesasDNacionales,4004,1,501,611,2504,9,,2504,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4013,VotosCandidaturaMesasDNacionales,4004,1,502,817,2505,9,,2505,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4013,VotosCandidaturaMesasDNacionales,4004,1,503,928,2506,9,,2506,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4013,VotosCandidaturaMesasDNacionales,4004,1,505,128,2507,9,,2507,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4013,VotosCandidaturaMesasDNacionales,4004,1,506,38,2508,9,,2508,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4033,VotosCandidaturaMesasDNacionales,4022,1,187,99,2509,9,,2509,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4033,VotosCandidaturaMesasDNacionales,4022,1,501,762,2510,9,,2510,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4033,VotosCandidaturaMesasDNacionales,4022,1,502,851,2511,9,,2511,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4033,VotosCandidaturaMesasDNacionales,4022,1,503,1156,2512,9,,2512,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4033,VotosCandidaturaMesasDNacionales,4022,1,505,183,2513,9,,2513,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4033,VotosCandidaturaMesasDNacionales,4022,1,506,50,2514,9,,2514,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4061,VotosCandidaturaMesasDNacionales,4045,1,187,159,2515,9,,2515,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4061,VotosCandidaturaMesasDNacionales,4045,1,501,1046,2516,9,,2516,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4061,VotosCandidaturaMesasDNacionales,4045,1,502,1313,2517,9,,2517,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4061,VotosCandidaturaMesasDNacionales,4045,1,503,1586,2518,9,,2518,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4061,VotosCandidaturaMesasDNacionales,4045,1,505,231,2519,9,,2519,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4061,VotosCandidaturaMesasDNacionales,4045,1,506,87,2520,9,,2520,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4044,VotosCandidaturaMesasDNacionales,4034,1,187,101,2521,9,,2521,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4044,VotosCandidaturaMesasDNacionales,4034,1,501,660,2522,9,,2522,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4044,VotosCandidaturaMesasDNacionales,4034,1,502,841,2523,9,,2523,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4044,VotosCandidaturaMesasDNacionales,4034,1,503,1049,2524,9,,2524,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4044,VotosCandidaturaMesasDNacionales,4034,1,505,158,2525,9,,2525,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4044,VotosCandidaturaMesasDNacionales,4034,1,506,48,2526,9,,2526,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4021,VotosCandidaturaMesasDNacionales,4014,1,187,65,2527,9,,2527,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4021,VotosCandidaturaMesasDNacionales,4014,1,501,499,2528,9,,2528,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4021,VotosCandidaturaMesasDNacionales,4014,1,502,609,2529,9,,2529,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4021,VotosCandidaturaMesasDNacionales,4014,1,503,795,2530,9,,2530,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4021,VotosCandidaturaMesasDNacionales,4014,1,505,112,2531,9,,2531,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4021,VotosCandidaturaMesasDNacionales,4014,1,506,38,2532,9,,2532,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4098,VotosCandidaturaMesasDNacionales,4093,1,187,49,2533,9,,2533,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4098,VotosCandidaturaMesasDNacionales,4093,1,501,322,2534,9,,2534,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4098,VotosCandidaturaMesasDNacionales,4093,1,502,511,2535,9,,2535,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4098,VotosCandidaturaMesasDNacionales,4093,1,503,589,2536,9,,2536,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4098,VotosCandidaturaMesasDNacionales,4093,1,505,98,2537,9,,2537,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4098,VotosCandidaturaMesasDNacionales,4093,1,506,40,2538,9,,2538,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4074,VotosCandidaturaMesasDNacionales,4067,1,187,81,2539,9,,2539,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4074,VotosCandidaturaMesasDNacionales,4067,1,501,403,2540,9,,2540,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4074,VotosCandidaturaMesasDNacionales,4067,1,502,647,2541,9,,2541,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4074,VotosCandidaturaMesasDNacionales,4067,1,503,760,2542,9,,2542,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4074,VotosCandidaturaMesasDNacionales,4067,1,505,118,2543,9,,2543,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4074,VotosCandidaturaMesasDNacionales,4067,1,506,45,2544,9,,2544,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4081,VotosCandidaturaMesasDNacionales,4075,1,187,73,2545,9,,2545,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4081,VotosCandidaturaMesasDNacionales,4075,1,501,437,2546,9,,2546,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4081,VotosCandidaturaMesasDNacionales,4075,1,502,542,2547,9,,2547,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4081,VotosCandidaturaMesasDNacionales,4075,1,503,671,2548,9,,2548,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4081,VotosCandidaturaMesasDNacionales,4075,1,505,102,2549,9,,2549,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4081,VotosCandidaturaMesasDNacionales,4075,1,506,34,2550,9,,2550,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4092,VotosCandidaturaMesasDNacionales,4086,1,187,58,2551,9,,2551,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4092,VotosCandidaturaMesasDNacionales,4086,1,501,410,2552,9,,2552,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4092,VotosCandidaturaMesasDNacionales,4086,1,502,535,2553,9,,2553,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4092,VotosCandidaturaMesasDNacionales,4086,1,503,698,2554,9,,2554,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4092,VotosCandidaturaMesasDNacionales,4086,1,505,91,2555,9,,2555,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4092,VotosCandidaturaMesasDNacionales,4086,1,506,24,2556,9,,2556,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4085,VotosCandidaturaMesasDNacionales,4082,1,187,47,2557,9,,2557,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4085,VotosCandidaturaMesasDNacionales,4082,1,501,242,2558,9,,2558,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4085,VotosCandidaturaMesasDNacionales,4082,1,502,314,2559,9,,2559,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4085,VotosCandidaturaMesasDNacionales,4082,1,503,362,2560,9,,2560,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4085,VotosCandidaturaMesasDNacionales,4082,1,505,61,2561,9,,2561,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4085,VotosCandidaturaMesasDNacionales,4082,1,506,15,2562,9,,2562,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4114,VotosCandidaturaMesasDNacionales,4107,1,187,79,2563,9,,2563,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4114,VotosCandidaturaMesasDNacionales,4107,1,501,468,2564,9,,2564,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4114,VotosCandidaturaMesasDNacionales,4107,1,502,700,2565,9,,2565,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4114,VotosCandidaturaMesasDNacionales,4107,1,503,692,2566,9,,2566,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4114,VotosCandidaturaMesasDNacionales,4107,1,505,109,2567,9,,2567,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4114,VotosCandidaturaMesasDNacionales,4107,1,506,42,2568,9,,2568,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4121,VotosCandidaturaMesasDNacionales,4115,1,187,77,2569,9,,2569,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4121,VotosCandidaturaMesasDNacionales,4115,1,501,374,2570,9,,2570,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4121,VotosCandidaturaMesasDNacionales,4115,1,502,592,2571,9,,2571,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4121,VotosCandidaturaMesasDNacionales,4115,1,503,626,2572,9,,2572,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4121,VotosCandidaturaMesasDNacionales,4115,1,505,112,2573,9,,2573,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4121,VotosCandidaturaMesasDNacionales,4115,1,506,41,2574,9,,2574,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4106,VotosCandidaturaMesasDNacionales,4099,1,187,70,2575,9,,2575,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4106,VotosCandidaturaMesasDNacionales,4099,1,501,454,2576,9,,2576,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4106,VotosCandidaturaMesasDNacionales,4099,1,502,662,2577,9,,2577,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4106,VotosCandidaturaMesasDNacionales,4099,1,503,742,2578,9,,2578,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4106,VotosCandidaturaMesasDNacionales,4099,1,505,109,2579,9,,2579,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4106,VotosCandidaturaMesasDNacionales,4099,1,506,39,2580,9,,2580,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4129,VotosCandidaturaMesasDNacionales,4122,1,187,84,2581,9,,2581,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4129,VotosCandidaturaMesasDNacionales,4122,1,501,479,2582,9,,2582,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4129,VotosCandidaturaMesasDNacionales,4122,1,502,645,2583,9,,2583,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4129,VotosCandidaturaMesasDNacionales,4122,1,503,722,2584,9,,2584,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4129,VotosCandidaturaMesasDNacionales,4122,1,505,119,2585,9,,2585,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4129,VotosCandidaturaMesasDNacionales,4122,1,506,35,2586,9,,2586,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4137,VotosCandidaturaMesasDNacionales,4130,1,187,84,2587,9,,2587,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4137,VotosCandidaturaMesasDNacionales,4130,1,501,465,2588,9,,2588,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4137,VotosCandidaturaMesasDNacionales,4130,1,502,687,2589,9,,2589,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4137,VotosCandidaturaMesasDNacionales,4130,1,503,718,2590,9,,2590,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4137,VotosCandidaturaMesasDNacionales,4130,1,505,103,2591,9,,2591,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4137,VotosCandidaturaMesasDNacionales,4130,1,506,48,2592,9,,2592,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4163,VotosCandidaturaMesasDNacionales,4157,1,187,68,2593,9,,2593,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4163,VotosCandidaturaMesasDNacionales,4157,1,501,399,2594,9,,2594,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4163,VotosCandidaturaMesasDNacionales,4157,1,502,567,2595,9,,2595,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4163,VotosCandidaturaMesasDNacionales,4157,1,503,554,2596,9,,2596,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4163,VotosCandidaturaMesasDNacionales,4157,1,505,113,2597,9,,2597,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4163,VotosCandidaturaMesasDNacionales,4157,1,506,31,2598,9,,2598,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4151,VotosCandidaturaMesasDNacionales,4145,1,187,94,2599,9,,2599,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4151,VotosCandidaturaMesasDNacionales,4145,1,501,382,2600,9,,2600,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4151,VotosCandidaturaMesasDNacionales,4145,1,502,538,2601,9,,2601,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4151,VotosCandidaturaMesasDNacionales,4145,1,503,626,2602,9,,2602,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4151,VotosCandidaturaMesasDNacionales,4145,1,505,99,2603,9,,2603,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4151,VotosCandidaturaMesasDNacionales,4145,1,506,37,2604,9,,2604,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4144,VotosCandidaturaMesasDNacionales,4138,1,187,63,2605,9,,2605,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4144,VotosCandidaturaMesasDNacionales,4138,1,501,413,2606,9,,2606,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4144,VotosCandidaturaMesasDNacionales,4138,1,502,568,2607,9,,2607,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
4144,VotosCandidaturaMesasDNacionales,4138,1,503,552,2608,9,,2608,2013-10-29 01:48:28.187051,2013-10-29 01:48:29.01991
